video_id,dataset_row_id,humor_bucket,comments_scored,sentiment_negative,sentiment_neutral,sentiment_positive,identity_attack,insult,obscene,severe_toxicity,threat,toxicity,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_neutral,emotion_sadness,emotion_surprise
9d-WX8zeIOQ,1048,regular_humor,31,0.3998865089529464,0.41720571891675073,0.1829077780937716,0.016277472017757266,0.018487582120747727,0.026555428157031026,0.002460587861752438,0.0013463580581892824,0.0878470229367996,0.09356385904867502,0.08159992056748559,0.01060669414038139,0.038110915898165156,0.4724960949256896,0.129033807184427,0.17458871986168706
9dGOHLwawWA,1049,regular_humor,31,0.2345947574283327,0.298589636241236,0.466815598849808,0.0007523866046422852,0.005220239982478351,0.016933344996012296,0.0003826283948822698,0.0030727152146526704,0.07371015490535947,0.10700864559640327,0.06731630917338113,0.025127325017350696,0.17793536036004942,0.48756409208140067,0.04812654571968221,0.08692172784433369
9eFPRYWW7lo,1050,regular_humor,31,0.6159022488826585,0.286136265678872,0.0979614944587792,0.010112871821019649,0.08649382640930614,0.06948890640999325,0.004544661355471509,0.00833977592335413,0.21150597250802564,0.22401566732855094,0.22836656238688458,0.05527870639437629,0.03401276969065469,0.24894850610965683,0.10153913260587762,0.10783863586613969
9eXz4hAKQsY,1051,dark_humor,31,0.17267430261258157,0.46652642413673384,0.3607992702614396,0.0007538409915850348,0.006106138056155385,0.03186263670936422,0.004750373524251289,0.0005531329476188177,0.05017885588477516,0.11524356049936145,0.05891708376434361,0.016772653896271462,0.09729622263881949,0.5402663514739082,0.029249100975932613,0.14225502620120684
9ecpEEr2S4Q,1052,dark_humor,31,0.3686040582345618,0.3946807629038249,0.23671518982718548,0.0006845753809865264,0.015078230902755393,0.004886959949808736,0.0002367412272442673,0.0002954533223190435,0.07652106418296875,0.12481466989453521,0.07060416291595527,0.10445080993456705,0.17597209315206255,0.3211407590086662,0.07788595747983744,0.1251315318494885
9lIX4lXt6Us,1053,regular_humor,31,0.4373214285700552,0.3836520369495115,0.1790265395276008,0.0005034327623434365,0.004274052357481372,0.040408659204859435,0.00045883346742372057,0.00028002781008610564,0.09334110830827887,0.13424567819663114,0.10058497785470419,0.04296669692942692,0.0248802512839076,0.46119620026119296,0.07570292308716284,0.16042326655869762
9oSXy1wVPmE,1054,not_humor,31,0.17557999795122492,0.4524782627760883,0.37194175195069085,0.0006096159552051235,0.012006944917131125,0.004742029037574426,0.0002169294401086987,0.0002904145001065767,0.08108266013404054,0.05694172547138747,0.0552199529897001,0.03228590312609149,0.11688553437124938,0.49403419718146324,0.09390531207675175,0.15072737483968657
9ob1kD5XtPk,1055,regular_humor,31,0.21610727796571388,0.4365831888130596,0.3473095413778097,0.00018900836678972888,0.0005171706349844294,0.0007878946649256132,0.00012251774375815125,0.0001396993665689332,0.0180255210199844,0.08058500435623911,0.051760119513698646,0.015090494931134726,0.09816583516752167,0.5382083736720585,0.07871021761468822,0.13747995425646584
9okmiyH2HWQ,1056,regular_humor,31,0.21272264377424313,0.22728711180388927,0.5599902491836298,0.005017632979997283,0.058251123209277375,0.04151956917626047,0.001382635286004628,0.00031716017908747156,0.11739043163646373,0.09975129894296368,0.061623732548116913,0.03512834732969021,0.2283593551405976,0.38383544717104207,0.06445036051163991,0.12685146456914803
9qVIpklCJA8,1057,not_humor,31,0.22576506332223933,0.34850725486514067,0.4257276765100898,0.020670160823952285,0.011457680206325266,0.03852078484440778,0.0012594983303232208,0.001513917376043185,0.08564786330774246,0.08629217694303201,0.09951979978640954,0.05493411513405942,0.1852459000393508,0.3736031636475555,0.05431723238659963,0.14608761278777233
9rTF-NaPkQ4,1058,regular_humor,7,0.13734822933162963,0.3825236963374274,0.48012807007346836,0.0003660455050911488,0.026685337047508386,0.12532561439106107,0.0033121296052870874,0.00027020352094301155,0.13957609174706573,0.1347826113924384,0.03488557426525014,0.024964311442870115,0.04176496834095035,0.6957814012254987,0.026381216144987514,0.041439872567674944
9rpA_3ELsxI,1059,not_humor,31,0.2285258693905968,0.414029473168475,0.35744466055785457,0.0030527344436362207,0.03377628785881003,0.0831614774384258,0.002640631511777399,0.00038037108677071367,0.15336045367087447,0.10974289497150289,0.08012533975922834,0.04386760813612191,0.11682903664299257,0.4905523878912772,0.042851880598332615,0.11603086305061175
9tQVhTHA95M,1060,regular_humor,31,0.23436286156215974,0.35958370103711085,0.40605344025478246,0.000417055937202437,0.003958999090114488,0.0028908490527218447,0.00024719811922442467,0.00042323929242669576,0.045705001647283715,0.12142587081348945,0.03664610448533729,0.024493744739541603,0.09790091187272582,0.5702439168648373,0.05029978362783309,0.0989896813707967
A2Z6aeEQmgE,1061,not_humor,31,0.2296097939984212,0.4752119240621405,0.2951782868814565,0.0009467217323911046,0.0007478778580045928,0.0007019102415670791,0.0001377224480459136,0.00020175799351906585,0.024165454329997903,0.11724455427799013,0.1104285221531867,0.010149917167220865,0.11992920570135597,0.41738579427492956,0.0436425540791524,0.18121945946252033
A4kQRIS3Bqk,1063,regular_humor,31,0.1653524649765102,0.33837171247409237,0.4962758262521557,0.0012479019506211062,0.014668912595821424,0.0022380199314342934,0.00019484233076406282,0.00021454125160216204,0.07554705200656768,0.04372506399616419,0.07120690372633567,0.05766753705439999,0.17535154655155155,0.3919212383127982,0.11226326547142479,0.1478644368283811
A5MVRtRWWgc,1064,not_humor,31,0.3907480202465048,0.33297508291058964,0.2762768922013141,0.0006925998783234747,0.0036863445322171994,0.010890988346223058,0.00022344191294846935,0.0002615612219444536,0.04773929697318723,0.13389371088781063,0.12131877168881587,0.039160181710969716,0.07202567748214689,0.4605976938900928,0.04577098191235094,0.12723295890065212
A7xMAeq1cBw,1065,dark_humor,31,0.42299631808794314,0.37303662258050135,0.20396706831431197,0.05093998081217926,0.09654431999379379,0.08160455445543066,0.00756253144537632,0.006758152297416311,0.22373609537363895,0.257725095305021,0.1540013283393496,0.012385632384628538,0.127505270796152,0.35556251174139397,0.0232581406861784,0.0695620106322871
A84joIRQEqk,1066,regular_humor,31,0.06986477538462608,0.14676472992305795,0.7833704899756178,0.009987197533313695,0.019862915023094823,0.028220325482599888,0.0009198398380953398,0.000372024780635031,0.061126644550372033,0.043816256855103757,0.07283354123430927,0.04026168257734107,0.18531141359539283,0.3999911892197786,0.05731378123164177,0.2004721417963024
ABAgUXSm_LM,1067,not_humor,31,0.3186789340069217,0.48160302831280616,0.19971804975742294,0.0036670411659982956,0.017858459852211506,0.031170062132596578,0.0007157019349359607,0.00036114028109530467,0.10240854662955709,0.09002668575774278,0.04466393773421465,0.05454184131832012,0.050904078668193714,0.43499956520334365,0.06449749700785164,0.26036639881109996
ACVJOoN8tDk,1068,not_humor,31,0.41957540728241927,0.4239386084579652,0.15648598694092325,0.0035970534921826555,0.019893280716308755,0.05368584242457854,0.0012095107559880784,0.0007320171916357902,0.10977494614499231,0.05914684084259094,0.05547211817916362,0.022644175928191193,0.05191590981520412,0.5019921342271471,0.06724515953852285,0.2415836733886071
AFiticsV1bs,1069,not_humor,31,0.5053381640914707,0.29623154568816384,0.19843029292420514,0.04051517749546967,0.10673170422453568,0.11221660694554297,0.009640475809236148,0.006312428563579752,0.23619830206922826,0.17450063088307938,0.18010363661714138,0.08213281287856761,0.02768921458552922,0.386279835245542,0.06470359949725529,0.08459026865931528
AKQZuiX_6YA,1070,not_humor,31,0.24235699346829806,0.384466439125038,0.37317656344103234,0.0024823845704949853,0.0047657213233892,0.0033848416323082582,0.00036222356298352563,0.0022359894799357733,0.07112629325391966,0.053341657619908334,0.04523828186774476,0.06190506697936554,0.2267544639424511,0.31919941129801316,0.032541888232733455,0.26101921088693125
APnAgXB_oFw,1071,not_humor,31,0.5214567280885193,0.3595727646062451,0.11897051193180584,0.0477563787937998,0.056598274628706875,0.054595479798491955,0.005861986804971351,0.024570193529906383,0.1796727897524233,0.14003274313384487,0.19510639815463596,0.045575492114069,0.026313602687760947,0.31738683782638083,0.0888490652507772,0.18673585348897764
AQxgMjeHZeg,1072,not_humor,31,0.45174871682519874,0.33792934822098863,0.21032193373708474,0.014298246854225235,0.08032171318078443,0.0751393769924987,0.0016845889303142266,0.000771621091952247,0.25187282430030583,0.1389039207490221,0.12211843283336249,0.035988959596462304,0.07981297086300929,0.3147200447837672,0.14728171851546054,0.16117396418215527
AaeTQ11tslI,1074,not_humor,31,0.22455166848827032,0.35714270396819037,0.41830561849318687,0.00047851843438336564,0.017195773504828402,0.03489851779135455,0.0023427807510973163,0.00028818767027734147,0.0968369431718583,0.06824236659843835,0.0709544047469183,0.02108887433179564,0.11875704585409333,0.5679104142491856,0.10565062937506985,0.04739626286731612
Ac9YmTIah4o,1075,not_humor,31,0.6393260433068199,0.2712840720290138,0.08938988059338543,0.0021299413046724494,0.07653263977760705,0.11508603251047222,0.01383417727512067,0.0006007933552609757,0.2368987584186177,0.17366918578984275,0.22900144636420713,0.02636380859879747,0.04095051218868203,0.31368448294609064,0.08172923605513549,0.13460130978097778
AeID0iYpXPU,1076,not_humor,31,0.11273472750889918,0.33663535337414474,0.5506299312617029,0.00035857260950104966,0.0022809755328419288,0.0011140296419691895,0.00013910589815725784,0.00029525430305042276,0.04416576094715105,0.042556920884958195,0.08173687917540871,0.061241845816238635,0.05178778261254211,0.6288758645795526,0.03737672127693171,0.09642399024338491
Aguqb9ZMSBs,1078,regular_humor,31,0.2523759950793559,0.6046833081110832,0.14294069386537997,0.0005145422760359643,0.0020155345621113213,0.0034530160849117826,0.00019934332287389664,0.00030289010981270564,0.06732801994639298,0.06768223478068267,0.05374791331949734,0.02402402174418732,0.021214951483172276,0.6613462911017479,0.10660203136954337,0.06538255117653359
AjneMXFq7xw,1079,not_humor,31,0.3650160659585268,0.4264377289481701,0.20854619848391703,0.0014841579888466626,0.005223202336985137,0.03345040330896154,0.0009000464546730772,0.0013008390484291368,0.13306515725449689,0.11638530669733882,0.12013206090928326,0.050588094884709965,0.10151676460725045,0.38414748014521694,0.10612692119884154,0.12110337091519707
AmI2s0cI4IQ,1080,not_humor,31,0.414227141307727,0.3693642681164126,0.21640858441711433,0.13684793313000082,0.03703104920831749,0.034916097156970104,0.003754139993097558,0.00215533560502433,0.2749415027210489,0.10012726825211317,0.1692748088389635,0.02348431197723614,0.11717564829309741,0.390932206394932,0.04895256928378536,0.1500531910062437
AoDN_rBL3MY,1081,not_humor,31,0.6391804394192032,0.2371366061270237,0.12368295816404204,0.00906904115700238,0.11545366774577903,0.18949479966672259,0.013647564699978477,0.0010151221905553324,0.328351991487697,0.08660158161975202,0.350722034029933,0.03469750132306569,0.04583369609862266,0.2643038226111281,0.08480930307339277,0.13303206690527017
AonON_Nr5J8,1082,regular_humor,31,0.27042476781043073,0.3164342800756135,0.41314095577165005,0.0009633463177446936,0.04615590974102698,0.0578794590870647,0.002791773106793933,0.0003384015062399539,0.10093712579504016,0.10228998275593884,0.04889020463451743,0.014896334265358746,0.20046795505820023,0.4824084979031355,0.03236905075309257,0.11867797903476222
Apr74GfUVjw,1083,regular_humor,31,0.6041321151799732,0.32957396980735565,0.06629390998052494,0.003748332362456788,0.058869442505378934,0.12774367414878665,0.004171111964575586,0.0005494446893628206,0.2235196148225617,0.2905610494706179,0.12104870286026609,0.026223083116835164,0.022062463034319902,0.3147823475451479,0.06976461973071339,0.15555773813637994
Aq-xFgApLSQ,1084,not_humor,31,0.26725729629998246,0.5677323907072986,0.1650103203531715,0.001080662579155497,0.05089634968739589,0.09926048961126306,0.0015371020614815456,0.0002770040094131424,0.14985010483595093,0.07546746651191384,0.06562249627595226,0.012472001445149221,0.06250549736808264,0.5707793976931322,0.036132497908247095,0.1770206628247134
ArLfxGVv9gA,1085,not_humor,31,0.23204465913436106,0.32701923523939425,0.4409360986563467,0.0009695665644211394,0.008902092227212815,0.00355317646068626,0.0006543217769508521,0.01429616442704085,0.0840641163897911,0.07364322675857693,0.0263894489110117,0.018738565709246622,0.2284913356153054,0.42743362309110744,0.0811367884218212,0.14416700992132386
Av9jdCXU6No,1086,regular_humor,7,0.42146059232098715,0.456636941326516,0.12190246914646455,0.0011694899918178894,0.005573895641386376,0.009975596570127112,0.0003196976737984057,0.0005527148813208831,0.10244394062153463,0.08103541364627224,0.18353228875535674,0.04013091410576765,0.03388910035469702,0.2814867458572345,0.30888797116598915,0.07103755285165139
Ax-6RRr8rXw,1087,not_humor,31,0.3629789685515026,0.3320404365959187,0.3049806100015919,0.007173674284375363,0.04125831433245161,0.018700213766292547,0.0006454641801199966,0.002111786027530944,0.11480977077735588,0.12366626726373309,0.0924330978699389,0.03984697602291201,0.07260150877728817,0.4743634557892238,0.07760023909260429,0.11948845057087319
B32QXwh4sR0,1088,dark_humor,31,0.3365366562089372,0.4041239602130748,0.25933938043852967,0.004273391582706432,0.0030286956588820284,0.003658430111939989,0.0009790291519640314,0.01662837363138322,0.06800794012228688,0.09620809546040912,0.060041451391073,0.026771163549123993,0.0677650511647845,0.4738998914197568,0.12137247055708882,0.15394187310049612
BASFqf-nA34,1090,not_humor,31,0.2688281190461449,0.5627008394127891,0.16847105029850237,0.019716198097505126,0.0061782411329688565,0.0031551916481769313,0.0007787790217985128,0.0004423816799610523,0.04205724956174832,0.051774757335923856,0.03140296985117358,0.07328747651885234,0.05685187927766463,0.45518815903473764,0.0942305057354632,0.23726424536359828
BDk7Xesvn3A,1091,not_humor,31,0.3785826425188251,0.2568695291035598,0.3645478312767321,0.00408667090514134,0.08028453422546943,0.03371676951299436,0.001088622268129726,0.00037474656827755334,0.17732679387629632,0.2104880745229762,0.14075838009293581,0.027729756381895933,0.1942413446020275,0.29661413702002215,0.05466846384919218,0.0754998445045203
BHZTWYM4gWg,1092,not_humor,2,0.02427674876525998,0.42942823050543666,0.5462950691580772,0.00015060776786413044,0.00020056803623447195,0.00020657340792240575,0.00010577812645351514,0.00012852168583776802,0.0014381591463461518,0.010900333523750305,0.011422874173149467,0.002871970646083355,0.44051067531108856,0.46902554109692574,0.021133242174983025,0.04413539031520486
BKCvkgBCTv0,1093,regular_humor,31,0.28288836598456385,0.42705342894600284,0.29005820199006027,0.0014263013853774136,0.03271434082689079,0.05846932888849669,0.0020730006168202136,0.020600156203023114,0.13013341943658288,0.12843876393632062,0.10053258261553222,0.04120302713671399,0.05453196294312816,0.5716757377789866,0.04297499950494497,0.06064291514696613
BNWMxqVE8g4,1094,regular_humor,17,0.23478657242787235,0.41951841751442237,0.34569501350907716,0.0008785182726569474,0.015202620873905663,0.05809007514857084,0.001986083653772606,0.0011198762765750015,0.16100541703567348,0.13240215856143656,0.10360660894280847,0.022540307343553972,0.07746459964169737,0.5115433122743579,0.03435314909609802,0.11808989139492898
BO12BnFJyqE,1095,regular_humor,31,0.12710310627646262,0.5475043591953093,0.3253925395829062,0.011480274062881607,0.007014940439764741,0.009038286292061751,0.0007064769928429967,0.0005630196718547884,0.07299927861482326,0.06634642197299868,0.029361888233031475,0.026254097240105752,0.16237662562860117,0.6225361992274562,0.046991905122394526,0.0461328656773173
BOwFJLEaDbs,1098,not_humor,31,0.341046865714053,0.4590913522988558,0.19986178120598197,0.0089601879055056,0.07072749760963264,0.07774732088446693,0.005430011826730708,0.0004631138020364057,0.17559560040582814,0.06460839927557015,0.08938108989405597,0.024649934542755925,0.07309389402038388,0.5835406329602965,0.044930210254425486,0.11979584117990828
BSkDJ7eCpb8,1099,not_humor,31,0.5990592376479218,0.2972041928780175,0.10373656945903936,0.005077000944443318,0.04093433758703947,0.022236392680732082,0.0009535252663021486,0.0008342800410314192,0.15932444431781467,0.15841222132345842,0.22566242484496005,0.14102353702389425,0.02226650073275631,0.36123827373939416,0.029417428578580578,0.06197959758837016
BYlxblDMM2w,1100,regular_humor,31,0.2277666053344165,0.36533082751256807,0.4069025643890904,0.00025880783927747077,0.0016204448690968415,0.001702112346632226,0.00014240913949305973,0.00016103360018948274,0.0346914837625058,0.15709459687763405,0.07565527920791458,0.009981321862846192,0.18348486957726098,0.3850934192568304,0.06660454033783847,0.12208597419873601
BfKI_TQnQvo,1103,not_humor,31,0.08593688035503991,0.3254156994423078,0.5886474287798328,0.0009040289334089105,0.0022608279208314696,0.006743243156139919,0.00036481580454781053,0.0041915947820657055,0.07351180399587799,0.04461068680299626,0.02357154022977357,0.05930906843258849,0.11919423386514667,0.626029854430066,0.02719555709571127,0.10008905683043262
Bihq7BS9iEM,1106,regular_humor,31,0.23514994810665807,0.4750526391210095,0.2897974094676395,0.009958128420910197,0.0035107090877699513,0.009978944166270536,0.0004871604936441497,0.0008574442937031328,0.060944195350466836,0.06999462809894354,0.04014113072996899,0.021830186781082905,0.09794519123275794,0.5381455046515311,0.10802134319448904,0.12392199784141755
BnW-9ZVgn_0,1109,not_humor,10,0.06890407908940688,0.5159628147259354,0.4151331052184105,0.00016048334946390242,0.0002824832292390056,0.0003431243385421112,0.00010515099129406735,0.00010762663296191022,0.0036377251148223878,0.05086369451601058,0.03725891035282984,0.026069644920062272,0.20247790906578303,0.5880951296538115,0.033191883470863104,0.06204284327104688
BoQqRFM8r6A,1110,dark_humor,31,0.14526065128044255,0.2868826252017771,0.5678567154813678,0.0007288984577885017,0.0028001382100140497,0.004039507987815136,0.0002806698748533944,0.004211176692126995,0.06547402947833161,0.05687424735797028,0.06721975913481607,0.020012006388917085,0.2147116867014237,0.5264320256368767,0.03715686069711322,0.07759341696697858
BobN_rf8Yk8,1111,not_humor,31,0.0964212546110033,0.48749569587169156,0.41608305539815654,0.0028086251512567904,0.013564904632550034,0.01070167088267138,0.0004325987827014028,0.0002778871118695655,0.0524396451730882,0.024424057431338776,0.05445796316264257,0.05266623079003165,0.11224199080794689,0.682241141615856,0.04327376128264492,0.030694865052693435
Bv1ETnuMRbM,1113,regular_humor,31,0.27469987279525204,0.39715658924392155,0.32814354673328416,0.015403931938400943,0.014342340034237433,0.02375838078648573,0.0007587855502459852,0.0004723207058569026,0.11603939388090023,0.10505549088420887,0.15918927677276154,0.01976388941458877,0.13262956907630957,0.4994679186418052,0.06001341188206307,0.023880449191276586
BvhsKu88TGM,1114,not_humor,31,0.34933877294702875,0.3471855788882221,0.3034756418858324,0.001425614571593131,0.04709999844752958,0.01710034385623951,0.000415355414706057,0.00021145958476887655,0.09665272539977225,0.09711182750611295,0.1299435584618139,0.010948524636689634,0.1308307311377458,0.36200154897186065,0.0702558669201549,0.1989079449596184
Bzy0GNXBICI,1115,dark_humor,31,0.45687470986177364,0.3365842478890573,0.20654105306452802,0.001983867585940677,0.03367329825649053,0.1021598834950935,0.008475317155487926,0.022317076768470747,0.20010523353102466,0.10224876169776244,0.08898926737733305,0.019532147252316317,0.18413814303705528,0.3962753162749352,0.0681436936626391,0.14067267475559586
C2wmSHfF0FA,1116,not_humor,31,0.3746621364487275,0.4011225557074912,0.22421530243610183,0.00022284570619493963,0.0005977605089297398,0.0005690997979047918,0.00011568609484276104,0.00017410996247969207,0.014641972778800635,0.04092496554667671,0.02383542120843495,0.04227211838682002,0.1185473600747965,0.3932868987209194,0.23573595583589085,0.14539726322231394
C8YkFzaM-Wo,1117,regular_humor,31,0.15375729052410012,0.39967476246097394,0.44656795485606116,0.00030759134190908125,0.001461742243507967,0.0032221002348383227,0.00017597037531818534,0.00024504413346632293,0.0482128317103601,0.045395274650335556,0.06179903046558461,0.05157438723836094,0.15083990614831208,0.4764449638314545,0.04005387213246356,0.17389256890202243
CD4i2vo9aqM,1118,not_humor,31,0.14133962601303093,0.37723027262836695,0.48143009480930143,0.001160913125908513,0.01829089538284367,0.005884819226095362,0.0004928978718629467,0.007256602039213307,0.10553023538124116,0.06507254154571603,0.057524786026577554,0.04737205981772633,0.1605591639170363,0.48634587222289655,0.08206587415488978,0.10105969305450638
CHv0TGnwrxw,1119,regular_humor,31,0.14670365713837166,0.33067621458922664,0.5226201325534813,0.0062600579192569,0.01088291161173519,0.057181312364616224,0.0012574042127873268,0.00038475329370891314,0.14368363167534792,0.07154906829518656,0.03332954426596482,0.04552346983579018,0.15615134912302658,0.4773737714445639,0.03743500900154392,0.17863778920934326
CJUhNjsa46Q,1120,not_humor,31,0.18400511901915795,0.24164781683394987,0.5743470583111048,0.009751126766317494,0.040622786749736406,0.05723156147559489,0.001578867178684431,0.0006190972407855424,0.1812018709043191,0.11785214948618124,0.10392645127121208,0.05548341536796802,0.2913497116589438,0.391721309170187,0.021558892289777438,0.018108068079116843
CQQpr6QI83w,1121,not_humor,23,0.3651486546530024,0.3454718316054862,0.28937950596699247,0.005427446757296465,0.11455301959864775,0.1671736835705815,0.022616707802112418,0.04218665436201263,0.27724596439435595,0.1426925136120585,0.12530736977730514,0.022298139337774203,0.04469114583005886,0.4590911959986324,0.04224229030027662,0.1636773485224694
CRvr8bJb-z4,1123,not_humor,31,0.2081205036280857,0.4582818941844086,0.3335975938206238,0.002173862571644056,0.0641026245631961,0.09453715627680667,0.02115548878106394,0.0010224231413186288,0.12836310502156736,0.13816956184323756,0.06111400693114246,0.06424765946013072,0.1411108616608075,0.40238869613817624,0.041198266069254565,0.151770951185045
CXBn38Qkyz8,1124,not_humor,31,0.4061439752413501,0.39458439913728544,0.19927162893356815,0.0021492748858309503,0.09430075262207538,0.15127029127512698,0.014056239304819985,0.000727374829312471,0.25641314642909435,0.17994691938116786,0.15071365428476355,0.026140531404845176,0.05587972902069469,0.36061167218083995,0.06682811225313813,0.15987938961705134
CX_FwumHHWQ,1125,not_humor,31,0.18111424343360047,0.3732986569765114,0.44558709922937617,0.0006612038071785543,0.015276791633955473,0.018523940532994006,0.00032415298201451676,0.0008628709657650982,0.061582817312990944,0.0937630295708415,0.060762459708888446,0.03630298057912789,0.21725146771003043,0.4022653618557078,0.0461511094754021,0.14350357450424664
CZ8eDPJ9q7Q,1127,regular_humor,31,0.1853151681322244,0.22087760518995986,0.5938072265125811,0.003043642436574784,0.047165689462300146,0.06034285362271006,0.0038545507676674114,0.0004514298693280697,0.11493562648613606,0.06233718706625364,0.12471518341091371,0.05516335814008339,0.27493779497942133,0.3258093782670556,0.09328369723422633,0.06375339951726698
CaL6Hqc6X-o,1129,not_humor,31,0.11154761177397543,0.3608693027147843,0.5275830835584672,0.0006749727063804805,0.012169524359295235,0.027273442099084926,0.0005340450250866613,0.0002200844448394022,0.07506593747342366,0.03263210795909887,0.0897283281824897,0.02565193631040353,0.2262823904729298,0.3687991460244502,0.04159749964732797,0.21530859974107794
CaavAUUoRVE,1130,not_humor,12,0.4512290875427425,0.401851873844862,0.14691902161575854,0.004157701424749878,0.010859873684239574,0.02140039871058737,0.002791079750143884,0.057924612635057805,0.2110052626230754,0.04370143008418381,0.0777068778455335,0.02775453341503938,0.028138570526304345,0.5882808932025606,0.11804757224551092,0.11637011597243448
CpUUEqQFcME,1133,regular_humor,31,0.48553796811029315,0.24925287404368002,0.26520915365507525,0.05533838316454597,0.14462369044720677,0.11334537001628985,0.0222805647485544,0.0014986811875132844,0.23413535476204067,0.15193013152888707,0.16945542626443408,0.02338138758955944,0.18747115249730525,0.37320871990654736,0.031419209970702085,0.06313396789388911
CqZ7hhJAv48,1134,dark_humor,31,0.1572500413524047,0.33528311950184647,0.5074668391457489,0.002083738865856562,0.0016988240231219079,0.0015233805362743537,0.0003439984880500443,0.004364623769839865,0.05931693525616861,0.06095075541957011,0.06414587724195313,0.017353467237684998,0.30177878951203196,0.40881069776632134,0.029651172776451153,0.11730923442049854
CrV4Lm-mjPE,1135,dark_humor,31,0.22836223988222978,0.5692746752812978,0.2023630853922617,0.011234388532982613,0.005793902635266404,0.007053272368671793,0.00043485693271166735,0.0003542447164128985,0.06843848511080948,0.04206118319604185,0.07469685027946628,0.050024473239787884,0.09184636652559763,0.5191388476880328,0.047873521719368234,0.17435874256695952
CtmNsaUzxDc,1136,not_humor,31,0.2745471016744212,0.29867598080947516,0.42677692206756723,0.00029060563528835175,0.0006951275009346465,0.0010920975778830207,0.00013701610418314475,0.00021498796699996738,0.019775845546035037,0.06716431975139366,0.06864911526434063,0.17711470223918196,0.12590582831011665,0.4507819130291952,0.03189123309247436,0.07849287780024292
D-_LU29MVvU,1138,not_humor,31,0.30691172600152994,0.45475633514504277,0.2383319361195449,0.003199523800679843,0.009169296542700801,0.03785656942401998,0.0006793580734313676,0.0005813302357696116,0.14455448570398374,0.12050990866977841,0.05728313330966499,0.03362201951489213,0.05813289251959612,0.4890455481325907,0.03279846218684988,0.20860801909058804
D2E3XfkVd18,1140,not_humor,31,0.4766452659762675,0.41350563495389875,0.10984910528866514,0.01000274391938752,0.05216725475404547,0.09249336918911731,0.002707121679474855,0.004162579303327573,0.1967138213728885,0.08087307852392475,0.1920118905348523,0.08104749140329659,0.02216430120695863,0.4403107258220834,0.10191922195466055,0.08167327593471255
D9N9KoxXTpI,1142,regular_humor,31,0.30811334493750286,0.4030268535979332,0.2888598124226255,0.009707298310991798,0.020868390803732307,0.0631132100261898,0.004955970808242133,0.0020421284707188006,0.1365923986210668,0.10150798821761724,0.10092282431545638,0.026196849269552097,0.08968618299226247,0.42454859968875686,0.053943240369159366,0.20319433369854045
D9T3YcgBIVA,1143,not_humor,31,0.4288981261573011,0.2468743796250032,0.32422749169411197,0.009182649776301977,0.036892161808810345,0.051298740030747025,0.0014196088605169807,0.0012692463945225632,0.17081088766703503,0.2635861214911265,0.12157954710616445,0.0310961666531981,0.12141653355736766,0.3306276646983479,0.06236510779408197,0.06932886654601222
DCQfX6Vr4JU,1144,not_humor,31,0.3854466895272414,0.32651290093218127,0.2880403948196721,0.0018036049995346056,0.016078002205411453,0.03929970383028229,0.0007449411068885256,0.00037101501478783544,0.10769131180319574,0.14108894588876394,0.10457430706329403,0.028086497782609396,0.13707522983707848,0.44273721652045367,0.07268348579565363,0.07375431873820602
DEeEjZ1_bO4,1145,dark_humor,31,0.19305301471162709,0.436439550091182,0.3705074331092258,0.0022226240168580964,0.0512845278083865,0.005391102383239946,0.0003250091592030179,0.0003355701264808886,0.14392339873067553,0.050864977364037785,0.09588587792935752,0.009996935250162478,0.0979466883300413,0.5574034821061838,0.037014735028928804,0.15088732635241844
DErNFGhRf0I,1146,regular_humor,31,0.36375168504403727,0.31591236453142857,0.32033596097701983,0.023565870090087336,0.04560413164595487,0.06984558299506805,0.00690298403694009,0.0074299036036057755,0.1845746204884152,0.14257221923570237,0.17007126445100912,0.013905442143309741,0.15026518064945366,0.3845450876040324,0.04148904797470858,0.09715175983916607
DGWiJMBjyq4,1147,regular_humor,31,0.28791587688629666,0.43398592044268886,0.278098190834205,0.024918262033268898,0.06394266741981189,0.09055428745857845,0.005108920497502455,0.009039385258567505,0.21186670840665278,0.09863424613591164,0.1037953045264247,0.05169823590756183,0.061309203347792066,0.5537503367109645,0.032519109066455595,0.09829356889390657
DHtlxRBTa10,1148,not_humor,6,0.4470372631525,0.1498887992153565,0.4030739216444393,0.049720301440781135,0.012525378098265113,0.004858354096844171,0.0011272697423313123,0.0012722118941989418,0.12793729574574778,0.11909120454220101,0.1853485651469479,0.10284223275569578,0.3111567332913789,0.0563283070611457,0.027899065520614386,0.19733390528320646
DIkkpwTydvA,1149,not_humor,31,0.2645290581013767,0.311236297891986,0.42423465229090185,0.0007936433112556715,0.039379016198630955,0.10809002735139427,0.0033297146789752125,0.0027941045754555343,0.14014001148039354,0.051320480535768216,0.13260889431131223,0.01743639960524536,0.08976673343849759,0.46199579039708744,0.14321582124478394,0.10365587961860001
DKDeo4QiIQs,1150,regular_humor,31,0.37212552129471255,0.30565336499843865,0.3222211299223765,0.0025081076103472904,0.021714840570629966,0.05465470078436943,0.0038240567427560417,0.0005994043503080555,0.09668455202124952,0.11361177250247208,0.05009580282081339,0.009895113680789607,0.1839803633422801,0.35723883720235,0.08897950934366353,0.19619860192911037
